track_id,track_name,artists,album_name,album_id
6DefzsWqnwrFrmNVnJxWkS,Jo Tu Na Mila,"Asim Azhar, Kunaal Vermaa",Jo Tu Na Mila,4KSvSqPJwTo7qMxP4XyIaH
1RDvyOk4WtPCtoqciJwVn8,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],"Jung Kook, BTS, FIFA Sound",Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],0gr5OmB74UhoANEXwYT3gE
4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),"David Guetta, Bebe Rexha",I'm Good (Blue),7M842DMhYVALrXsw3ty7B3
2KLwPaRDOB87XOYAT2fgxh,Pussy & Millions (feat. Travis Scott),"Drake, 21 Savage, Travis Scott",Her Loss,5MS3MvWHJ3lOZPLiMxzOU6
7GeTsDIc5ykNB6lORO6Cee,Circo Loco,"Drake, 21 Savage",Her Loss,5MS3MvWHJ3lOZPLiMxzOU6
4Flfb4fGscN9kXPOduQLrv,Treacherous Twins,"Drake, 21 Savage",Her Loss,5MS3MvWHJ3lOZPLiMxzOU6
0sSRLXxknVTQDStgU1NqpY,Hours In Silence,"Drake, 21 Savage",Her Loss,5MS3MvWHJ3lOZPLiMxzOU6
0wshkEEcJUQU33RSRBb5dv,BackOutsideBoyz,Drake,Her Loss,5MS3MvWHJ3lOZPLiMxzOU6
0WtM2NBVQNNJLh6scP13H8,Calm Down (with Selena Gomez),"Rema, Selena Gomez",Calm Down (with Selena Gomez),2b2GHWESCWEuHiCZ2Skedp
78nvT4euebtCsEigaNt4aa,Summer Is Over,KSI,Summer Is Over,6RtywjU8C5NqmQPKUYeROd
4H7WNRErSbONkM06blBoGc,Stay,Post Malone,beerbongs & bentleys,6trNtQUgC8cgbWcqoMYkOR
0wHFktze2PHC5jDt3B17DC,First Class,Jack Harlow,Come Home The Kids Miss You,2eE8BVirX9VF8Di9hD90iw
6O10oTtZIZ4DkkUqyfCbrR,Higher (feat. Nipsey Hussle & John Legend),"DJ Khaled, Nipsey Hussle, John Legend",Father Of Asahd,1YgX8BWKleDlDeCOFklRfz
5WI8K5O2qWlvPpizK0Z2V4,Tera Woh Pyar (Nawazishein Karam),"Momina Mustehsan, Asim Azhar",Coke Studio Season 9: Sound of the Nation,4X5hkWWjsoqKNeDimjWF5L
1V4uMdCH6aDZire0vVqnXW,Prisoner (feat. Dua Lipa),"Miley Cyrus, Dua Lipa",Future Nostalgia (The Moonlight Edition),0JeyP8r2hBxYIoxXv11XiX
48QmG1dfvMuYLxMPt7KSRA,No Lie,"Sean Paul, Dua Lipa",Mad Love The Prequel,5xrOcCoO3jkXRjHQjfESM6
6JIC3hbC28JZKZ8AlAqX8h,Cold Heart - PNAU Remix,"Elton John, Dua Lipa, PNAU",The Lockdown Sessions,2Gd77sRs3Y8z8V08Hj6EzC
17oMGPkdKaXQCJY3apPQYO,Not Over Yet Remix (feat. Headie One & Nines),"KSI, Headie One, Nines",Not Over Yet Remix (feat. Headie One & Nines),4TeC9TiBpPiPbq4K8HlweK
3t2Hx5FPih5lKaxJFd6bRE,Not Over Yet (feat. Tom Grennan),"KSI, Tom Grennan",Not Over Yet (feat. Tom Grennan),2JwhadQOv6ZEnpuWkZNNFh
0tBbt8CrmxbjRP0pueQkyU,Wolves,"Selena Gomez, Marshmello",Wolves,5gQZvWM1o8NkQndueJtZcP
0UTyLmkQgPOEIz95OVAJTR,range brothers (with Kendrick Lamar),"Baby Keem, Kendrick Lamar",The Melodic Blue,3r46DPIQeBQbjvjjV5mXGg
1zi7xx7UVEFkmKfv06H8x0,One Dance,"Drake, Wizkid, Kyla",Views,40GMAhriYJRO1rsY4YdrZb
4qtdkdTY1t3RmlmSbWykzR,Stay the Night,"Sigala, Talia Mar",Stay the Night,3CwmVVPOCIC3hpWWSEF0xQ
4XGl23ZBBQQ7KD9uSpvswx,Danger Zone,Kenny Loggins,Top Gun: Maverick (Music From The Motion Picture),3tjIKRAPBy5Qu4z8F5HmBz
7My9ca9QEIR8MvIOdIrTWA,From The D 2 The LBC (with Snoop Dogg),"Eminem, Snoop Dogg",From The D 2 The LBC (with Snoop Dogg),6F4ObGnJwwV5W4uLFHnNoT
1c2hJSwcCfoPEw1su83Sw0,Hold My Hand,Lady Gaga,Top Gun: Maverick (Music From The Motion Picture),3tjIKRAPBy5Qu4z8F5HmBz
73PAbYaVbnFG0tQ4aBfxeN,I Ain't Worried,OneRepublic,Top Gun: Maverick (Music From The Motion Picture),3tjIKRAPBy5Qu4z8F5HmBz
3F5CgOj3wFlRv51JsHbxhe,Jimmy Cooks (feat. 21 Savage),"Drake, 21 Savage","Honestly, Nevermind",3cf4iSSKd8ffTncbtKljXw
2SLwbpExuoBDZBpjfefCtV,Out of Time,The Weeknd,Dawn FM,2nLOHgzXzwFEpl62zAgCEC
2DB4DdfCFMw1iaR6JaR03a,Bam Bam (feat. Ed Sheeran),"Camila Cabello, Ed Sheeran",Familia,4urxMitPAkjyey14LeuWSX
6p49tiDlXi6m9BD20P0z05,Hateful,Post Malone,Twelve Carat Toothache (Deluxe),50MzJhO0pMjTsfpeOmZ1so
753lkDSNs2u188xbl8Vrnx,Waiting For Never,Post Malone,Twelve Carat Toothache (Deluxe),50MzJhO0pMjTsfpeOmZ1so
0UGyZR7RmVoYT0DBJCxTPy,One Right Now (with The Weeknd),"Post Malone, The Weeknd",Twelve Carat Toothache (Deluxe),50MzJhO0pMjTsfpeOmZ1so
14gWHtoBsZ02dpcBevAyZZ,Waiting For A Miracle,Post Malone,Twelve Carat Toothache (Deluxe),50MzJhO0pMjTsfpeOmZ1so
2eQQ8JdEJkb9tRXCnMd1QO,When I’m Alone,Post Malone,Twelve Carat Toothache (Deluxe),50MzJhO0pMjTsfpeOmZ1so
0AARQZvYkMgdATBz79AuVO,Euthanasia,Post Malone,Twelve Carat Toothache (Deluxe),50MzJhO0pMjTsfpeOmZ1so
2mecYcpCQOoFtkRbtDiGg0,Wasting Angels (with The Kid LAROI),"Post Malone, The Kid LAROI",Twelve Carat Toothache (Deluxe),50MzJhO0pMjTsfpeOmZ1so
7uSxfwJFwtZwP7NTHxto2B,Love/Hate Letter To Alcohol (with Fleet Foxes),"Post Malone, Fleet Foxes",Twelve Carat Toothache (Deluxe),50MzJhO0pMjTsfpeOmZ1so
6zc1W5CuZER3AbTvRCfLoa,Insane,Post Malone,Twelve Carat Toothache (Deluxe),50MzJhO0pMjTsfpeOmZ1so
2uoUmwEy9kSi1gp285zdsS,I Cannot Be (A Sadder Song) (with Gunna),"Post Malone, Gunna",Twelve Carat Toothache (Deluxe),50MzJhO0pMjTsfpeOmZ1so
0EFehFdU9HbOBzxzJ60IjE,I Like You (A Happier Song) (with Doja Cat),"Post Malone, Doja Cat",Twelve Carat Toothache (Deluxe),50MzJhO0pMjTsfpeOmZ1so
5CtPTzdOkkb8Bhy5JnUYyT,Wrapped Around Your Finger,Post Malone,Twelve Carat Toothache (Deluxe),50MzJhO0pMjTsfpeOmZ1so
3nCvNB04BBiBbK77KKYFCB,Lemon Tree,Post Malone,Twelve Carat Toothache (Deluxe),50MzJhO0pMjTsfpeOmZ1so
3RSNYrTfBFBv4NTRfKNp2M,Cooped Up (with Roddy Ricch),"Post Malone, Roddy Ricch",Twelve Carat Toothache (Deluxe),50MzJhO0pMjTsfpeOmZ1so
5WedFiLoUyE1e9d5JpxMFl,Reputation,Post Malone,Twelve Carat Toothache (Deluxe),50MzJhO0pMjTsfpeOmZ1so
7ohROa13QK43JBRqfCmz4P,What Happened To Virgil (feat. Gunna),"Lil Durk, Gunna",7220,0vRN2oePynCSTspdY9NDsM
58f4twRnbZOOVUhMUpplJ4,Brown Munde,"AP Dhillon, Gminxr, Gurinder Gill, Shinda Kahlon",Brown Munde,1Ac8fcWoMbo35vD3B5Tjqs
2FeBslNBMdR9V58uv6hd2t,N95,Kendrick Lamar,Mr. Morale & The Big Steppers,1atjqOZTCdrjxjMyCPZc2g
29m79w9xPMH4YCD6r8JSmV,Excuses,"AP Dhillon, Gurinder Gill, Intense",Excuses,3GkXRRRkV3rfgwG1wJset9
7jdHemolm8HmaireObpqXt,Yaad,"Asim Azhar, Talhah Yunus, Talha Anjum",Yaad,3QGrCo6L9djVTKvmFTvQPq
3UhmuWcFaLS3AO3kI9ynQ2,Insane,"AP Dhillon, Shinda Kahlon, Gurinder Gill, Gminxr",Insane,6EaHaUoczRLrDl5uqxSFW3
1ri9ZUkBJVFUdgwzCnfcYs,MAMIII,"Becky G, KAROL G",MAMIII,6GHUywBU0u92lg0Dhrt40R
6NEEbZXla00cRzXErdNZ6k,GO,"Abdullah Siddiqui, Atif Aslam",GO,1LI1KTW2X2oUc7AOUvB1cC
3XOalgusokruzA5ZBA2Qcb,pushin P (feat. Young Thug),"Gunna, Future, Young Thug",DS4EVER,02uWB8Kekadkl3yGBoOOcx
7mFj0LlWtEJaEigguaWqYh,Sweetest Pie,"Megan Thee Stallion, Dua Lipa",Sweetest Pie,4qw41n8iWrdR70Ui3hYBPv
3CLlelB1UWvrGYCyvdAA4B,Ye Dunya,"Karakoram, Faris Shafi, Talha Anjum",Ye Dunya,0y1QkPyIPPq7UcZ63QNCol
1BkYDk1hrLKkPi10OVSrhR,Beparwah,Momina Mustehsan,Beparwah,5AntNs7eAxvw6zn9YZeP6J
2sKGFDYcN7mJ4S7xQHjCBr,Why Not Meri Jaan,"Young Stunners, Talha Anjum, Talhah Yunus",Why Not Meri Jaan,5xz6Khs2isx88muXGWF85A
42Xba467wgGvYrR2EE6s0i,Cigarettes,Juice WRLD,Cigarettes,5OI7dLXwSZFtOnB3aQtCGi
7MTUN4bpk7Im3Sxz9oCULf,Kana Yaari,"Kaifi Khalil, Eva B, Wahab Bugti",Kana Yaari,6DRq94aOT9Ml8WhJ4PzNGT
4TNzipbkHuhp5DtHcZ9osE,Sajan Das Na,"Atif Aslam, Momina Mustehsan",Sajan Das Na,3yTNiZtxLJMpOKc5dZJf9w
669IoSGNssJwk94AsvzjXS,Soneya,Asim Azhar,Soneya,3DirrP72Z2IzR40zJYU0B0
7rwcpUs3r1wyGrVFA25PJF,Bonafide,"Taha G, Rozeo",Bonafide,3ULmzspbnprIABlwWfQVVh
0A2sgGFXcu21UHLjtxXTc4,Afsanay,"Talhah Yunus, Talha Anjum, Young Stunners",Afsanay,4ovvFMxyADNjz193s3CEjp
7lvDsmTRXFE3dK4OjvRiWB,Pasoori,"Ali Sethi, Shae Gill",Pasoori,7wgrW5XyZdtk0K8PkW5A7h
3a2jFwnts4Cf0OwJbK61SL,Gospel (with Eminem),"Dr. Dre, Eminem",Gospel (with Eminem),5ulYXl8kDywda5dOOFkZpX
0cp97b37sFNsdIbQH6po3T,Surround Sound (feat. 21 Savage & Baby Tate),"JID, 21 Savage, Baby Tate",Surround Sound (feat. 21 Savage & Baby Tate),0MdgqhI26wmlQ1aLV5y2Ks
1HhNoOuqm1a5MXYEgAFl8o,Enemy (with JID) - from the series Arcane League of Legends,"Imagine Dragons, JID, Arcane, League of Legends",Mercury - Act 1,4fZIyJn2wKb51QPNnWYnqt
4E4A3NKv7LOmi9LMwCBJFi,Sang-e-Mah - Original Soundtrack,Atif Aslam,Sang-e-Mah (Original Soundtrack),50wc6v9g7IwuZXHZcEdLMd
5euB7CZQXxjqe2s2Bb8KWl,Tajdar-E-Haram,Atif Aslam,Coke Studio Season 8,2CRqrw12XjBt4z9LI5LhH7
0X5jMLCYWZjuXHRc1zp0G6,Tu Jhoom,"Abida Parveen, Naseebo Lal",Tu Jhoom,61yLyqdz6hdZiAHMk4Bxxi
4Cdb1dE3pfiWlqnAIcImyQ,24/7,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,0ODLCdHBFVvKwJGeSfd1jy
6TA5aymvVrtiPVbuAwmPIc,Scary Love,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,0ODLCdHBFVvKwJGeSfd1jy
7zwn1eykZtZ5LODrf7c0tS,You Get Me So High,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,0ODLCdHBFVvKwJGeSfd1jy
2K7xn816oNHJZ0aVqdQsha,Softcore,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,0ODLCdHBFVvKwJGeSfd1jy
7zjEyeBsaw9gV0jofJLfOM,Livin It Up (with Post Malone & A$AP Rocky),"Young Thug, A$AP Rocky, Post Malone",Punk,7IKkHmEk4It4cRdOYanyvW
6f5ExP43esnvdKPddwKXJH,Better Days (NEIKED x Mae Muller x Polo G),"NEIKED, Mae Muller, Polo G",Better Days (NEIKED x Mae Muller x Polo G),2wcv0lHk5fUYyNGKugGa7q
5kS3Kw2elRTrodnsyQuhvI,Can't Leave You Alone (feat. Juice WRLD),"Maroon 5, Juice WRLD",JORDI (Deluxe),1pCA38N6MkLlthXtAOvZTU
2IePEfMAtqWS6rLXXFZIgI,"His & Hers (feat. Don Toliver, Lil Uzi Vert & Gunna)","Internet Money, Gunna, Don Toliver, Lil Uzi Vert","His & Hers (feat. Don Toliver, Lil Uzi Vert & Gunna)",1arPptaPtDyBisMtMBe2q6
1nH2PkJL1XoUq8oE6tBZoU,Sacrifice,The Weeknd,Dawn FM,2nLOHgzXzwFEpl62zAgCEC
0mL82sxCRjrs3br407IdJh,Is There Someone Else?,The Weeknd,Dawn FM,2nLOHgzXzwFEpl62zAgCEC
6zzdyvVWjGrQBraSvuqJPY,Starry Eyes,The Weeknd,Dawn FM,2nLOHgzXzwFEpl62zAgCEC
2D4dV2KXDTszzJ3p3cFqhA,Less Than Zero,The Weeknd,Dawn FM,2nLOHgzXzwFEpl62zAgCEC
7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch),"DaBaby, Roddy Ricch",BLAME IT ON BABY,623PL2MBg50Br5dLXC9E9e
3Kkjo3cT83cw09VJyrLNwX,Oh My God,Adele,30,21jF5jlMtzo94wbxmJ18aa
1Tfl1OLWRg2l2gmrLudDEL,22 (Remix),"Lil Candy Paint, Bhad Bhabie",22 (Remix),2iQfuA5dmh6bwo79pQ2ee7
1E5Xu8dur0fAjSP1VpVhAZ,Best Friends,The Weeknd,Dawn FM,2nLOHgzXzwFEpl62zAgCEC
1NhjYYcYTRywc0di98xHxf,"Here We Go… Again (feat. Tyler, the Creator)","The Weeknd, Tyler, The Creator",Dawn FM,2nLOHgzXzwFEpl62zAgCEC
2vgUijXOTRMnWXDtvgMp2b,Take My Breath,The Weeknd,Dawn FM,2nLOHgzXzwFEpl62zAgCEC
2Jh3UqxnHJMyzMzku4uOtE,Feeling,Juice WRLD,Death Race For Love,1GYVNOzwhx1nMcIJDogSNp
7hU3IHwjX150XLoTVmjD0q,MONEY,LISA,LALISA,66OYt73mqan1hWa78BhfPd
7kDUspsoYfLkWnZR7qwHZl,my ex's best friend (with blackbear),"mgk, blackbear",Tickets To My Downfall,57lgFncHBYu5E3igZnuCJK
7FAND3cHMvepHjpBp8gOZ9,Go Hard,Juice WRLD,Fighting Demons,07tZDCAqxSIVEZywk0KDfT
2hA6oxAuJI94AydLWQ2qEU,Feel Alone,Juice WRLD,Fighting Demons,07tZDCAqxSIVEZywk0KDfT
7DF8lvLdV3htIbuTWpc7lR,Girl Of My Dreams (with SUGA of BTS),"Juice WRLD, SUGA, BTS",Fighting Demons,07tZDCAqxSIVEZywk0KDfT
6U0vwOILZNn5O6w1IZ1Mzr,From My Window,Juice WRLD,Fighting Demons,07tZDCAqxSIVEZywk0KDfT
22mPEYsHFBwVwjmkwx2cHT,Until The Plug Comes Back Around,Juice WRLD,Fighting Demons,07tZDCAqxSIVEZywk0KDfT
2pumRJcJLkPPejrEvwLAlu,Juice WRLD Speaks 2,Juice WRLD,Fighting Demons,07tZDCAqxSIVEZywk0KDfT
1AtC4WzAiT2RoDEkGknqMT,Relocate,Juice WRLD,Fighting Demons,07tZDCAqxSIVEZywk0KDfT
5R4Yrc2j4jw1itr4hKcN26,Feline (with Polo G & Trippie Redd),"Juice WRLD, Polo G, Trippie Redd",Fighting Demons,07tZDCAqxSIVEZywk0KDfT
59NTlSZN6G2eCs4jcf46C0,Not Enough,Juice WRLD,Fighting Demons,07tZDCAqxSIVEZywk0KDfT
38Vh0iUlilcvnBNWS4saSD,Doom,Juice WRLD,Fighting Demons,07tZDCAqxSIVEZywk0KDfT
0QwKxajohg1rAMMmv1AWe1,Burn,Juice WRLD,Fighting Demons,07tZDCAqxSIVEZywk0KDfT
6wpEKnAD0c7y4H2iAUrj4K,Breath Away,24kGoldn,El Dorado,270o30h7cAlEhBnbuSpFZq
3nsfB1vus2qaloUdcBZvDu,All Too Well (Taylor's Version),Taylor Swift,Red (Taylor's Version),6kZ42qRrzov54LcAk4onW9
2gpWyfu7eZ01zzncHpxOtA,Moth To A Flame (with The Weeknd),"Swedish House Mafia, The Weeknd",Moth To A Flame,3udIvIqyBG1RrHxXrUZDoK
46IZ0fSY2mpAiktS3KOqds,Easy On Me,Adele,30,21jF5jlMtzo94wbxmJ18aa
5J6rTmMjF9DVIAF8G3M9n4,Wandered To LA (with Justin Bieber),"Juice WRLD, Justin Bieber",Wandered To LA (with Justin Bieber),16ou1Elgll2ElsdnU4LNzn
2BgEsaKNfHUdlh97KmvFyo,2002,Anne-Marie,Speak Your Mind (Deluxe),7lPoGKpCGgdKFAxpudhAH5
527k23H0A4Q0UJN3vGs0Da,After Party,Don Toliver,Heaven Or Hell,7z4GhRfLqfSkqrj5F3Yt2B
4TIqzdAssasqx3DAe6cG9J,Ramen & OJ,"Joyner Lucas, Lil Baby",Ramen & OJ,48ahZJLcagb8VTgRAuv6WQ
0w3Q3VFdrYzo24QUIGnBNy,679 (feat. Monty),"Fetty Wap, Monty",Fetty Wap (Deluxe),2gKQvajkEEaDtkqJ8FJ4uw
21AJQhGZpujjZQXByZAXpr,REPEAT IT (with Gunna),"Lil Tecca, Gunna",REPEAT IT,0hTvuLmKKMWoBWgPPrpUKF
56uXDJRCuoS7abX3SkzHKQ,Myron,Lil Uzi Vert,Eternal Atake (Deluxe) - LUV vs. The World 2,0fEO7g2c5onkaXsybEtuD2
6Qn5zhYkTa37e91HC1D7lb,Whatever It Takes,Imagine Dragons,Evolve,33pt9HBdGlAbRGBHQgsZsU
7fBv7CLKzipRk6EC6TWHOB,The Hills,The Weeknd,Beauty Behind The Madness,0P3oVJBFOv3TDXlYRhGL7s
22VdIZQfgXJea34mQxlt81,Can't Feel My Face,The Weeknd,Beauty Behind The Madness,0P3oVJBFOv3TDXlYRhGL7s
5CJQMw0y824OWaQJSlszY5,Someday - Acoustic,OneRepublic,Human (Deluxe),0SrskI3mHcu5MzKeZNv2f6
7EagormFign5ag6f16ua3I,Keep My Spirit Alive,Kanye West,Donda,5CnpZV3q5BcESefcB3WJmz
7CC6UbCs4iGsePSzFxYxNn,Moon,Kanye West,Donda,5CnpZV3q5BcESefcB3WJmz
1bhUWB0zJMIKr9yVPrkEuI,Perfect Duet (Ed Sheeran & Beyoncé),"Ed Sheeran, Beyoncé",Perfect Duet (Ed Sheeran & Beyoncé),52kvZcbEDm0v2kWZQXjuuA
75MNhvTCCKsST3YqqUiU9r,Shivers,Ed Sheeran,Shivers,531c37GGv5IvddCvBv3sWT
7fEoXCZTZFosUFvFQg1BmW,Took Her To The O,King Von,Levon James,1ZRAeQ6zsPJ5W1K3DvpRpP
3SYLoL8KHxdQPYIkfwmUjN,Remote Control,Kanye West,Donda,340MjPcVdiQRnMigrPybZA
1MIGkQxcdAt2lDx6ySpsc5,SUVs (Black on Black),"Jack Harlow, Pooh Shiesty",SUVs (Black on Black),4K3SQSfKMXLcVnyUSFELZw
3J4VKkUpLvomXJbn9ZAypO,Sharing Locations (feat. Lil Baby & Lil Durk),"Meek Mill, Lil Durk, Lil Baby",Sharing Locations (feat. Lil Baby & Lil Durk),0q6qOUfC4ikWtv62KCnoip
0eu4C55hL6x29mmeAjytzC,Life Goes On,Oliver Tree,"Ugly is Beautiful: Shorter, Thicker & Uglier (Deluxe)",5vP0fNictdWyU48o83Q7ob
3QFInJAm9eyaho5vBzxInN,family ties (with Kendrick Lamar),"Baby Keem, Kendrick Lamar",The Melodic Blue,3r46DPIQeBQbjvjjV5mXGg
1aF9TeHZbe6OVo9dtjPuzK,Junya,Kanye West,Donda,340MjPcVdiQRnMigrPybZA
2gbMPBrBVj3CuNTLp2dHYs,Off The Grid,Kanye West,Donda,340MjPcVdiQRnMigrPybZA
6Dy1jexKYriXAVG6evyUTJ,OUT OUT (feat. Charli XCX & Saweetie),"Joel Corry, Jax Jones, Charli xcx, Saweetie",OUT OUT (feat. Charli XCX & Saweetie),5wJb3DBSoSMKYJA8TrNKi8
27NovPIUIRrOZoCHxABJwK,INDUSTRY BABY (feat. Jack Harlow),"Lil Nas X, Jack Harlow",INDUSTRY BABY (feat. Jack Harlow),622NFw5Yk0OReMJ2XWcXUh
44V6EzbUSYgyfsNiP0FrlA,Visiting Hours,Ed Sheeran,Visiting Hours,3Pl0yCO51uGkr5tFlD6bWN
0mHGftgYtmpH4y17T3VZ2E,@ my worst,blackbear,@ my worst,6nai5PN6n6imja0Bg8n3OW
4mnjwMLCk3JZkhkok3u5g1,Change My Clothes,"Dream, Alec Benjamin",Change My Clothes,2Y5WftWX9ZA7a01NYaBX4L
3lzYrD0WcgGFiAFKkB2shE,"Million To One - from the Amazon Original Movie ""Cinderella""",Camila Cabello,"Million To One (from the Amazon Original Movie ""Cinderella"")",0dGNt03cGOE1F2c9KM9wlz
63mdJr3NMY3wReOkNE6c6W,People You Know,Selena Gomez,Rare,3YPFaTR7WMi1Hd4NVKdCJx
6aDsgHPZsMztSbZernzlF8,Someday,OneRepublic,Human (Deluxe),0SrskI3mHcu5MzKeZNv2f6
3gWzTnziivUYzqXtnvgN8q,Jonah,Kanye West,Donda,340MjPcVdiQRnMigrPybZA
2tUL6dZf1mywCj5WvCPZw6,No Friends In The Industry,Drake,Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV
34D6FJysnQioVingDKufuf,N 2 Deep,"Drake, Future",Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV
4s7QLoImIwmPi9L6dq1nVW,TSU,Drake,Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV
0k1WUmIRnG3xU6fvvDVfRG,Way 2 Sexy (with Future & Young Thug),"Drake, Future, Young Thug",Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV
40iJIUlhi6renaREYGeIDS,Fair Trade (with Travis Scott),"Drake, Travis Scott",Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV
4VCbgIdr8ptegWeJpqLVHH,Love All (with JAY-Z),"Drake, JAY-Z",Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV
37Nqx7iavZpotJSDXZWbJ3,Girls Want Girls (with Lil Baby),"Drake, Lil Baby",Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV
6jy9yJfgCsMHdu2Oz4BGKX,Papi’s Home,Drake,Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV
2HSmyk2qMN8WQjuGhaQgCk,Champagne Poetry,Drake,Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV
39LmTF9RgyakzSYX8txrow,imagine,Ariana Grande,"thank u, next",2fYhqwDWXjbpjaIJPEfKFw
0RbW8kWozrVSIGb4V13o0o,Hurricane,Kanye West,Donda,340MjPcVdiQRnMigrPybZA
3onYsG7nB3FwEVHYYWCrIM,No Child Left Behind,Kanye West,Donda,340MjPcVdiQRnMigrPybZA
50kpGaPAhYJ3sGmk6vplg0,Love Yourself,Justin Bieber,Purpose (Deluxe),6Fr2rQkZ383FcMqFyT7yPr
0uxSUdBrJy9Un0EYoBowng,20 Min,Lil Uzi Vert,Luv Is Rage 2 (Deluxe),0zicd2mBV8HTzSubByj4vP
02MWAaffLxlfxAUY7c5dvx,Heat Waves,Glass Animals,Dreamland (+ Bonus Levels),0KTj6k94XZh0c6IEMfxeWV
34q2wrKN8QvZG1EIy2TgFn,Wish You Would (feat. Quavo),"Justin Bieber, Quavo",Justice (Triple Chucks Deluxe),7DjqzdD8MYtzgiJDGHltsp
7cqliUhNYcZgy6lgs7r0Ou,Rhythm & Vibes,Tobi & Manny,Rhythm & Vibes,77VET8uZrblQof466noRJq
5dfjlWOwxxCQnM26MpsJjV,I Can't Be Myself (feat. Jaden),"Justin Bieber, Jaden",Justice (Triple Chucks Deluxe),7DjqzdD8MYtzgiJDGHltsp
2wRprsy3uEt0beb6fSJlBl,Last Party,MIKA,No Place In Heaven,6zVIADLuIrdkiChta3XiSo
3trO6hc3NY7lDrfsKrulVa,Stardust,"MIKA, Chiara",Stardust,246PwDE7vIW0v6AyLEyuTw
7q7eYVerltlW2sYBuga6Mj,High Heels,"Jaz Dhami, Yo Yo Honey Singh",High Heels,0w0QR9R3DL9fPiGFej2hA1
4B0JvthVoAAuygILe3n4Bs,What Do You Mean?,Justin Bieber,Purpose (Deluxe),6Fr2rQkZ383FcMqFyT7yPr
7nVERWQXlgZRQsYw4fHf3b,Lose,"KSI, Lil Wayne",Lose,2KiivxtQQDKP8TfdXEfECf
0zzVTGyRrWpQu8Fr28NRAv,OK Not To Be OK,"Marshmello, Demi Lovato",OK Not To Be OK,3wCtCJ8O6SlGBWYfzAlsb2
7uzmGiiJyRfuViKKK3lVmR,Mine,Bazzi,COSMIC,5EEkfRgfYHiFu0lGur6Z6M
0Rx0DJI556Ix5gBny6EWmn,Paradise,Bazzi,Soul Searching,4ZKdRW0AH9sxV09NmWsTkW
5fKTWlpV4hT7ujXV45WbtN,Sacrifice,Bebe Rexha,Better Mistakes,1v0new1LT7TVddV7dBIAmo
0UAB340gAcSMk3r0a8PTag,More Than This,One Direction,Up All Night,6cunQQ7YZisYOoiFu2ywIq
0bMbDctzMmTyK2j74j3nF3,"Alone, Pt. II","Alan Walker, Ava Max","Alone, Pt. II",700MviIgFKNTldTXmOAFOr
0vnKE8ukNmF641XhnEyZJD,Black Hole,Griff,One Foot In Front Of The Other,6CR4ozv4yOdaA3f6PPQepA
2MJz8BxxMsERULatmBikDH,At My Worst,Pink Sweat$,PINK PLANET,74UvOvL6L4tZbYFtY759ZG
24UjXnRFx1Xd4sXNasf9Up,stfu (i got u),Alaina Castillo,parallel universe pt. 1,4hKWAWw7dOBJvPiwghGWC5
1nYzjrdVQ8RpF93M0jPFW7,Remember That Night?,Sara Kays,Remember That Night?,239r63fqY8PyWX9WcgwNzP
4Rh4UxgPaRTaFfKumWtUbM,if i were u (with Lauv),"blackbear, Lauv",everything means nothing,0fxhOwMkj9lfSIAyTJVnfc
6Ed1q0X8oSKSm4IIhiQbYg,Daylight,"Joji, Diplo",Daylight,1jcNHi5D96aaD0T5f1OjFY
079Ey5uxL04AKPQgVQwx5h,Baila Conmigo (with Rauw Alejandro),"Selena Gomez, Rauw Alejandro",Revelación - EP,2jGa3OwXatFYQAIS7OV7k9
1cEUi8QulMj1xgrPwwGC2p,Tone Deaf,Eminem,Music To Be Murdered By - Side B (Deluxe Edition),3MKvhQoFSrR2PrxXXBHe9B
13EW51DKru044OJDJ9Bm8o,TRAGIC (feat. Youngboy Never Broke Again & Internet Money),"The Kid LAROI, YoungBoy Never Broke Again, Internet Money",F*CK LOVE (SAVAGE),3YjfdLdpQcVI72uKhooZst
3S8jK1mGzQi24ilFb45DAZ,Lonely (with benny blanco),"Justin Bieber, benny blanco",Justice,5dGWwsZ9iB2Xc3UKR0gif2
2WnAKZefdRHxtBEkRjFOHC,Anyone,Justin Bieber,Justice,5dGWwsZ9iB2Xc3UKR0gif2
6I3mqTwhRpn34SLVafSH7G,Ghost,Justin Bieber,Justice,5dGWwsZ9iB2Xc3UKR0gif2
